user_id,subject_id,is_proficient
98,107,0
98,110,0
98,129,0
98,31,0
98,140,0
98,151,0
98,58,0
98,219,1
98,147,0
98,179,0
98,62,0
98,66,0
98,221,0
98,342,0
98,14,0
98,234,0
98,163,0
98,3,0
98,26,1
98,169,0
98,227,0
98,371,0
98,144,0
98,88,0
98,260,0
98,47,1
98,213,0
98,42,0
98,126,0
98,9,0
98,190,0
98,139,0
98,79,1
98,46,0
98,11,0
98,154,0
98,49,1
98,269,1
98,176,1
98,201,0
98,171,0
98,195,0
98,19,0
98,117,0
98,266,0
98,156,1
98,178,0
98,21,0
98,311,0
98,13,1
98,186,1
98,128,0
98,377,0
98,283,0
98,181,0
98,173,1
98,180,1
98,149,1
98,118,1
98,226,0
98,162,1
98,184,0
98,70,0
98,238,0
98,134,1
98,121,0
98,122,0
98,41,0
98,71,0
98,183,0
98,150,0
98,53,0
98,123,0
98,69,0
98,299,0
98,10,0
98,232,0
98,80,0
98,237,0
98,55,0
98,119,0
98,153,0
98,43,1
98,350,0
98,207,1
98,189,0
98,218,0
98,240,0
98,200,0
98,5,0
98,316,0
98,64,0
98,223,0
98,59,0
98,38,0
98,23,1
98,208,1
98,15,0
98,124,0
98,4,1
98,160,1
98,212,1
98,44,0
98,205,1
98,188,1
98,203,0
98,210,1
98,125,0
98,196,0
98,204,1
98,72,1
98,337,1
99,0,1
99,1,1
99,5,0
99,165,0
99,8,1
99,168,1
99,68,1
99,70,0
99,238,0
99,166,1
99,78,1
99,245,1
99,17,1
99,22,1
99,49,1
99,204,1
99,269,1
99,82,1
99,242,1
99,6,1
99,162,0
99,39,1
99,48,0
99,215,0
99,28,1
99,105,1
99,67,1
99,134,1
99,42,1
99,126,1
99,98,1
99,145,0
99,164,1
99,146,1
99,20,0
99,103,0
99,198,0
99,308,0
99,31,1
99,104,1
99,23,0
99,210,0
99,86,1
99,99,1
99,281,1
99,62,1
99,66,1
99,221,1
99,342,1
99,26,1
99,107,1
99,169,1
99,227,1
99,7,0
99,180,0
99,144,1
99,73,1
99,96,1
99,158,1
99,45,1
99,131,1
99,46,1
99,11,1
99,154,1
99,27,1
99,112,1
99,12,1
99,176,1
99,156,1
99,9,1
99,190,1
99,266,1
99,30,0
99,311,0
99,150,1
99,181,1
99,149,0
99,157,1
99,3,1
99,125,1
99,173,1
99,163,1
99,121,1
99,122,1
99,247,1
99,71,1
99,69,0
99,29,1
99,116,1
99,32,1
99,43,1
99,123,1
99,14,0
99,183,0
99,65,1
99,152,1
99,119,0
99,120,0
99,283,0
99,84,1
99,56,1
99,214,1
99,38,1
99,194,0
99,147,1
99,234,0
99,41,0
99,189,1
99,350,1
99,208,0
99,21,0
99,16,0
99,191,0
99,192,0
100,0,0
100,1,0
100,8,1
100,175,1
100,98,0
100,150,0
100,147,0
100,6,1
100,164,1
100,17,0
100,22,1
100,327,1
100,205,0
100,39,0
100,64,1
100,222,1
100,35,0
100,105,0
100,12,0
100,177,0
100,178,0
100,163,1
100,14,0
100,183,1
100,198,0
100,308,0
100,223,0
100,33,1
100,104,0
100,151,1
100,68,0
100,72,0
100,242,0
100,171,0
100,70,0
100,238,1
100,202,0
100,51,1
100,55,1
100,58,1
100,119,1
100,120,1
100,219,1
100,7,0
100,180,0
100,96,1
100,157,0
100,56,0
100,214,0
100,36,1
100,111,1
100,28,0
100,69,1
100,10,0
100,232,0
100,84,1
100,9,0
100,11,0
100,155,0
100,188,0
100,190,0
100,312,0
100,234,0
100,244,1
100,179,0
100,15,0
100,13,1
100,187,0
100,168,0
100,42,0
100,126,1
100,200,1
100,145,0
100,65,0
100,152,0
100,174,0
100,50,0
100,137,0
100,30,0
100,194,0
100,43,0
100,123,0
100,195,0
100,71,1
100,16,0
100,193,0
100,204,0
100,176,0
100,158,1
100,159,1
100,121,0
100,122,0
100,154,1
100,127,1
100,74,0
100,5,0
100,146,0
100,165,0
100,156,0
100,18,1
100,102,1
100,24,0
100,107,1
100,26,1
100,167,0
100,314,0
100,235,0
100,57,0
100,215,0
100,19,1
100,20,1
100,21,1
100,103,1
100,27,0
100,113,0
100,313,1
100,192,0
100,60,0
100,221,0
100,41,0
100,62,1
100,166,1
100,350,0
100,169,1
100,182,0
100,38,1
100,67,1
100,134,1
100,203,1
100,283,0
100,162,0
100,112,0
100,170,0
100,144,0
100,148,0
100,78,0
100,245,0
100,66,0
100,227,0
100,29,0
100,117,0
100,23,0
100,211,0
100,108,1
100,186,1
100,25,0
100,110,0
100,173,0
100,153,0
100,32,0
100,116,0
100,2,1
100,49,0
100,266,0
100,196,0
100,355,0
100,247,0
100,371,0
100,246,0
100,46,1
100,139,1
100,44,0
100,45,0
100,131,0
100,128,0
100,52,1
100,377,0
100,75,0
100,82,0
100,233,0
100,209,0
100,47,1
100,212,1
100,133,1
101,0,1
101,1,1
101,98,1
101,149,1
101,5,1
101,166,1
101,145,1
101,8,1
101,172,1
101,174,0
101,17,1
101,22,1
101,205,0
101,147,1
101,167,1
101,173,1
101,25,1
101,107,1
101,168,1
101,39,1
101,43,0
101,123,0
101,42,1
101,55,1
101,119,1
101,128,0
101,68,1
101,78,1
101,245,1
101,33,1
101,104,1
101,151,1
101,16,1
101,191,1
101,11,1
101,155,1
101,49,1
101,266,1
101,171,1
101,30,1
101,194,1
101,121,1
101,359,1
101,6,1
101,164,1
101,51,1
101,58,1
101,120,1
101,219,1
101,7,1
101,180,1
101,36,0
101,111,1
101,23,1
101,298,1
101,67,1
101,134,1
101,69,0
101,238,0
101,80,1
101,237,1
101,146,1
101,38,1
101,13,1
101,187,1
101,12,1
101,177,1
101,32,1
101,150,1
101,96,1
101,156,1
101,31,1
101,313,1
101,9,1
101,190,1
101,14,1
101,234,0
101,200,0
101,73,1
101,242,1
101,133,0
101,44,1
101,192,1
101,29,1
101,116,1
101,179,0
101,71,1
101,283,1
101,28,1
101,105,1
101,24,0
101,64,1
101,225,1
101,326,1
101,60,1
101,221,1
101,65,1
101,152,1
101,176,1
101,2,0
101,127,1
101,154,1
101,184,0
101,62,1
101,3,1
101,218,1
101,204,0
101,222,0
101,66,1
101,227,1
101,244,1
101,189,1
101,35,1
101,312,1
101,223,1
101,26,0
101,188,1
101,163,0
101,209,0
101,301,0
101,236,1
101,182,1
101,157,1
101,53,0
101,198,1
101,308,1
101,86,1
101,88,1
101,259,1
101,262,1
101,91,1
101,286,1
101,206,1
101,70,1
101,186,0
101,59,1
101,203,1
101,74,1
101,158,1
101,46,1
101,27,1
101,112,1
101,125,1
101,10,1
101,232,1
101,117,1
101,50,1
101,138,1
101,377,1
101,47,1
101,213,1
101,193,1
101,61,1
101,76,1
101,153,1
101,165,1
101,327,1
101,202,1
101,233,1
101,270,1
101,20,1
101,103,1
101,246,1
101,365,0
101,18,1
101,102,1
101,185,1
101,108,1
101,215,1
101,216,1
101,387,1
101,195,1
101,84,1
101,181,1
101,142,1
101,75,1
101,82,1
101,89,1
101,276,1
101,122,1
101,241,0
101,15,1
101,139,1
101,37,1
101,260,0
101,350,1
101,41,1
101,21,1
101,141,1
101,115,1
101,371,1
101,268,1
101,297,1
101,110,0
101,207,1
102,0,0
102,1,0
102,8,0
102,175,0
102,98,0
102,145,0
102,17,0
102,32,0
102,104,0
102,68,0
102,76,0
102,242,0
102,168,0
102,6,0
102,163,0
102,24,0
102,107,0
102,39,0
102,119,0
102,120,0
102,65,0
102,96,0
102,139,1
102,159,0
102,51,0
102,55,0
102,58,0
102,219,0
102,53,0
102,123,0
102,84,0
102,11,0
102,153,0
102,147,0
102,62,0
102,221,1
102,7,0
102,180,0
102,312,0
102,42,0
102,48,1
102,215,0
102,283,1
102,12,1
102,178,0
102,18,0
102,102,0
102,156,0
102,29,0
102,116,0
102,118,0
102,69,0
102,238,0
102,13,0
102,186,0
102,28,0
102,105,0
102,50,1
102,137,1
102,67,0
102,133,1
102,179,0
102,146,0
102,16,1
102,193,1
102,64,0
102,222,0
102,176,1
102,9,0
102,188,0
102,189,0
102,26,0
102,235,0
102,5,0
102,165,0
102,350,0
102,75,0
102,152,0
102,182,1
102,41,0
102,23,0
102,208,0
102,22,0
102,202,1
102,157,0
102,166,0
102,142,0
102,49,1
102,266,1
102,10,0
102,232,0
102,30,0
102,194,1
102,27,0
102,112,0
102,72,0
102,313,0
102,66,0
102,227,0
102,37,0
102,108,0
102,126,0
102,150,0
102,59,1
102,220,0
102,57,0
102,200,0
102,56,1
102,214,1
102,47,0
102,212,0
102,38,0
102,181,1
102,60,0
102,83,1
102,239,1
102,211,0
102,128,1
102,170,0
102,173,1
102,377,0
102,337,1
102,36,1
102,110,1
102,125,0
102,31,0
102,113,1
102,33,1
102,80,0
102,236,0
102,78,0
102,245,0
102,14,0
102,234,0
102,195,0
102,196,0
102,134,0
103,0,0
103,17,1
103,32,1
103,104,1
103,1,1
103,8,0
103,170,0
103,198,0
103,308,0
103,39,0
103,65,1
103,152,1
103,22,1
103,202,1
103,68,1
103,245,1
103,247,1
103,78,1
103,29,0
103,116,0
103,121,0
103,359,0
103,14,1
103,184,0
103,96,1
103,157,1
103,158,1
103,43,0
103,123,0
103,51,0
103,119,0
103,169,0
103,6,1
103,163,1
103,69,1
103,238,1
103,98,1
103,146,0
103,145,1
103,242,0
103,244,0
103,149,1
103,30,1
103,194,1
103,3,1
103,59,1
103,221,1
103,55,0
103,13,0
103,186,0
103,64,0
103,223,0
103,28,0
103,105,0
103,60,0
103,147,0
103,122,0
103,10,0
103,232,0
103,73,1
103,5,1
103,167,1
103,314,1
103,172,0
103,171,0
103,16,0
103,192,0
103,144,1
103,301,0
103,41,0
103,42,0
103,9,1
103,190,1
103,195,1
103,196,1
103,67,1
103,372,0
103,173,0
103,125,0
103,151,0
103,204,1
103,128,0
103,174,0
103,23,0
103,33,0
103,211,0
103,134,1
103,283,0
103,20,0
103,103,0
103,47,0
103,212,0
103,133,0
103,7,1
103,181,0
103,66,0
103,227,0
103,74,0
103,107,0
103,108,0
103,215,0
103,216,0
103,148,0
103,222,0
103,207,1
103,46,1
103,45,1
103,130,1
103,371,1
103,180,1
103,141,1
103,164,1
103,324,1
104,0,1
104,68,1
104,84,1
104,242,1
104,1,1
104,5,1
104,165,0
104,96,1
104,156,1
104,7,1
104,312,1
104,70,1
104,238,1
104,17,0
104,22,1
104,202,0
104,39,0
104,67,0
104,133,0
104,9,0
104,190,0
104,8,1
104,172,1
104,35,0
104,105,0
104,98,1
104,146,0
104,148,0
104,245,0
104,247,0
104,166,1
104,232,0
104,233,0
104,40,0
104,214,0
104,18,1
104,102,0
104,14,0
104,234,0
104,16,0
104,191,0
104,192,0
104,78,0
104,37,1
104,104,1
104,6,0
104,164,1
104,86,1
104,99,0
104,279,0
104,42,1
104,51,0
104,119,0
104,128,1
104,30,0
104,194,0
104,147,1
104,173,1
104,145,1
104,162,0
104,246,0
104,45,1
104,130,0
104,131,0
104,167,0
104,11,1
104,155,0
104,50,0
104,138,0
104,174,0
104,32,1
104,65,0
104,142,0
104,157,1
104,317,0
104,48,1
104,215,1
104,28,0
104,134,1
104,168,1
104,77,0
104,64,1
104,223,0
104,13,1
104,186,1
104,170,1
104,29,0
104,116,1
104,49,0
104,266,0
104,20,0
104,103,0
104,198,0
104,308,0
104,24,0
104,36,0
104,107,0
104,110,0
104,62,1
104,221,1
104,140,0
104,163,1
104,12,1
104,179,1
104,121,0
104,122,0
104,66,1
104,342,1
104,31,0
104,82,0
104,106,0
104,3,1
104,283,0
104,177,1
104,139,1
104,26,0
104,180,0
104,43,0
104,123,1
104,350,1
104,169,1
104,227,1
104,74,1
104,2,1
104,151,1
104,144,1
104,27,0
104,113,0
104,152,0
104,88,1
104,260,1
104,47,0
104,213,0
104,125,1
104,216,1
104,57,0
104,149,0
104,53,1
104,193,0
104,269,1
104,112,0
104,171,1
104,15,0
104,371,1
104,54,1
104,71,0
104,79,0
104,19,0
104,83,1
104,239,1
104,33,1
104,178,0
104,21,1
104,311,0
104,150,0
104,184,0
104,126,0
104,222,1
104,313,0
104,23,1
104,209,1
104,69,1
104,181,1
104,374,0
104,115,0
104,226,0
104,129,1
104,124,0
104,195,0
104,196,0
104,41,0
104,204,0
104,185,0
104,183,1
104,10,0
104,38,0
104,80,1
104,237,1
104,59,1
104,153,0
104,61,1
104,382,1
104,55,0
104,207,1
104,189,0
104,25,0
104,240,1
104,127,1
104,154,1
104,316,1
104,120,0
104,76,0
104,56,0
104,203,1
104,58,0
104,218,0
104,250,1
104,373,1
104,307,0
104,117,0
104,46,0
104,73,1
104,4,0
104,160,0
104,368,1
104,235,0
104,280,0
104,72,0
104,44,1
104,212,0
104,205,1
104,210,1
104,306,0
104,206,0
104,328,1
104,337,0
104,360,0
104,75,1
104,200,1
104,369,0
104,118,0
105,0,0
105,1,0
105,8,0
105,175,0
105,68,0
105,70,0
105,238,0
105,11,1
105,155,1
105,98,0
105,148,1
105,147,1
105,172,0
105,17,0
105,22,1
105,327,1
105,39,0
105,64,0
105,222,0
105,7,1
105,180,1
105,5,0
105,167,0
105,35,0
105,105,0
105,86,0
105,99,0
105,282,0
105,25,1
105,107,1
105,43,0
105,123,0
105,65,0
105,152,0
105,14,0
105,183,0
105,245,0
105,247,0
105,171,0
105,173,0
105,151,1
105,53,1
105,16,0
105,191,0
105,72,0
105,242,1
105,32,0
105,104,1
105,6,0
105,164,0
105,96,1
105,157,0
105,158,0
105,145,0
105,33,0
105,51,0
105,119,0
105,206,1
105,56,1
105,214,1
105,139,0
105,28,0
105,69,0
105,80,0
105,237,0
105,67,0
105,134,0
105,234,0
105,45,1
105,129,1
105,59,0
105,221,0
105,37,1
105,42,0
105,44,0
105,71,1
105,12,1
105,177,0
105,154,1
105,73,0
105,78,0
105,149,1
105,3,1
105,102,0
105,235,0
105,9,0
105,189,0
105,313,0
105,188,1
105,23,0
105,209,0
105,41,0
105,62,0
105,121,0
105,301,0
105,182,1
105,244,1
105,283,1
105,30,0
105,38,0
105,190,0
105,194,0
105,49,0
105,266,0
105,55,0
105,205,1
105,13,0
105,186,0
105,36,1
105,332,1
105,162,1
105,146,0
105,27,0
105,112,0
105,125,0
105,204,0
105,29,0
105,117,0
105,18,0
105,50,1
105,138,1
105,19,0
105,176,1
105,203,0
105,122,0
105,168,1
105,2,0
105,174,1
105,196,1
105,355,1
105,156,1
105,133,0
105,128,0
105,185,0
105,211,0
105,232,0
105,233,1
105,15,0
105,179,1
105,57,0
105,215,0
105,216,1
105,58,0
105,218,0
105,350,0
105,377,0
105,208,1
105,202,1
105,337,1
105,82,1
105,141,1
105,10,0
105,279,0
105,241,0
105,46,1
105,223,0
105,371,1
105,83,1
105,115,0
105,116,0
105,88,0
105,259,0
105,268,0
105,297,1
105,150,0
105,24,1
105,110,1
105,181,0
105,324,0
106,0,1
106,1,1
106,9,1
106,188,1
106,96,1
106,156,1
106,17,1
106,22,1
106,202,0
106,39,1
106,67,1
106,133,0
106,8,1
106,168,1
106,35,1
106,105,1
106,68,1
106,70,1
106,238,1
106,5,1
106,166,1
106,232,1
106,233,1
106,18,1
106,102,1
106,14,1
106,234,1
106,16,1
106,191,1
106,192,1
106,78,1
106,245,1
106,205,1
106,37,1
106,104,1
106,33,1
106,86,1
106,99,1
106,279,1
106,42,1
106,51,0
106,119,1
106,128,1
106,45,1
106,132,1
106,30,1
106,194,1
106,98,1
106,147,1
106,6,1
106,162,1
106,32,1
106,130,1
106,131,1
106,29,1
106,116,1
106,11,1
106,155,1
106,174,1
106,281,1
106,13,1
106,186,1
106,65,1
106,142,1
106,44,1
106,317,1
106,48,1
106,215,1
106,64,1
106,223,1
106,146,1
106,163,1
106,20,1
106,103,0
106,31,0
106,62,1
106,221,1
106,154,1
106,140,1
106,222,1
106,12,1
106,179,1
106,66,1
106,342,1
106,106,1
106,3,0
106,164,1
106,177,1
106,7,1
106,180,0
106,152,1
106,134,1
106,227,1
106,73,1
106,242,1
106,88,1
106,260,1
106,24,1
106,36,1
106,107,1
106,110,1
106,190,1
106,125,1
106,247,1
106,53,1
106,123,1
106,150,1
106,28,1
106,15,1
106,371,1
106,195,1
106,117,1
106,83,1
106,239,1
106,59,1
106,149,1
106,178,1
106,184,1
106,126,1
106,145,1
106,2,1
106,204,1
106,181,1
106,374,0
106,172,1
106,27,1
106,115,1
106,118,1
106,226,1
106,46,1
106,129,1
106,144,1
106,173,1
106,299,1
106,71,1
106,185,1
106,183,1
106,372,1
106,38,1
106,80,1
106,237,1
106,55,1
106,153,0
106,23,1
106,209,1
106,43,1
106,246,1
106,350,0
106,207,1
106,25,1
106,69,1
106,58,1
106,218,1
106,121,1
106,122,1
106,200,1
106,57,1
106,61,1
106,171,1
106,113,1
106,120,1
106,283,1
106,84,1
106,56,0
106,214,0
106,176,1
106,240,1
106,250,1
106,198,1
106,307,1
106,308,1
106,189,1
106,77,1
106,21,0
106,4,1
106,160,1
106,47,1
106,212,1
106,216,1
106,280,1
106,206,0
106,203,1
106,139,1
106,79,1
106,159,0
106,158,1
106,72,1
106,49,1
106,337,1
107,0,1
107,1,1
107,96,0
107,157,1
107,158,1
107,17,1
107,22,1
107,206,1
107,6,0
107,162,0
107,12,1
107,176,1
107,3,0
107,39,0
107,43,0
107,123,0
107,98,1
107,145,1
107,32,0
107,104,0
107,27,1
107,114,1
107,10,1
107,232,1
107,59,1
107,221,1
107,36,1
107,110,1
107,55,0
107,119,0
107,23,1
107,209,1
107,146,1
107,8,1
107,319,1
108,0,0
108,1,0
108,98,0
108,150,0
108,151,0
108,17,1
108,22,0
108,202,0
108,7,0
108,180,0
108,39,0
108,56,0
108,214,0
108,10,1
108,232,1
108,30,1
108,194,1
108,43,1
108,123,1
108,195,1
108,11,0
108,155,0
108,47,0
108,212,0
108,302,0
108,303,0
108,304,0
108,370,0
108,9,0
108,189,0
108,35,1
108,105,1
108,146,0
108,147,1
108,68,0
108,70,0
108,238,0
108,2,1
108,104,0
108,196,0
108,355,0
108,96,1
108,156,1
108,245,0
108,246,0
108,12,1
108,179,1
108,14,1
108,371,1
108,8,0
108,173,0
108,27,0
108,113,0
108,65,1
108,141,1
108,121,1
108,122,1
108,32,1
108,18,1
108,102,1
108,67,0
108,133,0
109,0,0
109,68,1
109,84,1
109,242,1
109,39,1
109,53,0
109,123,0
109,73,1
109,41,0
109,42,0
109,125,0
109,1,0
109,96,0
109,157,0
109,17,0
109,30,1
109,194,1
109,74,0
109,98,0
109,146,0
109,67,0
109,134,1
109,133,0
109,44,1
109,61,1
109,221,1
109,49,1
109,62,1
109,337,1
109,36,0
109,110,0
109,20,0
109,103,0
109,148,0
109,7,1
109,14,1
109,180,1
109,181,1
109,184,1
110,0,1
110,1,1
110,96,1
110,156,1
110,17,0
110,22,0
110,202,0
110,39,0
110,67,0
110,133,1
110,40,0
110,214,0
110,37,1
110,104,1
110,33,0
110,35,0
110,105,0
110,45,1
110,132,1
110,65,0
110,152,1
110,6,1
110,162,0
110,68,1
110,245,1
110,246,0
110,27,0
110,112,0
110,82,1
110,242,1
110,32,1
110,18,1
110,30,1
110,102,1
110,194,1
110,64,0
110,223,0
110,42,0
110,128,0
110,62,1
110,221,1
110,58,0
110,219,0
110,163,1
110,121,0
110,122,0
110,66,1
110,342,1
110,5,0
110,166,0
110,8,1
110,168,1
110,7,1
110,180,1
110,98,1
110,147,1
110,47,0
110,213,1
110,126,0
110,247,1
110,149,0
110,28,0
110,134,0
110,201,0
110,79,0
110,130,1
110,164,1
110,12,1
110,178,1
110,179,0
110,350,0
110,204,1
110,283,0
110,172,0
110,16,0
110,192,0
110,145,1
110,46,0
110,129,1
110,14,0
110,185,1
110,183,1
110,234,0
110,150,1
110,53,0
110,123,0
110,69,1
110,238,1
110,10,0
110,232,0
110,29,1
110,116,1
110,113,1
110,146,1
110,207,1
110,43,0
110,184,0
110,57,1
110,61,1
110,215,1
110,31,1
110,218,1
110,38,1
110,41,0
110,9,1
110,189,1
110,4,1
110,160,1
110,212,0
110,11,0
110,154,0
110,155,0
110,21,0
110,103,0
110,374,1
110,139,0
110,159,0
110,227,1
110,299,1
111,0,1
111,68,1
111,70,0
111,238,0
111,1,1
111,8,1
111,172,1
111,13,0
111,187,0
111,173,0
111,98,1
111,145,1
111,17,1
111,29,1
111,116,1
111,84,1
111,242,1
111,32,1
111,104,1
111,39,1
111,65,1
111,142,1
111,168,1
111,64,1
111,223,1
111,169,1
111,14,1
111,185,1
111,51,1
111,119,1
111,6,1
111,163,0
111,82,1
111,31,0
111,62,1
111,221,0
111,67,1
111,133,1
111,139,1
111,43,0
111,123,0
111,152,1
111,66,1
111,227,1
111,74,0
111,56,0
111,214,0
111,73,1
111,146,0
111,147,0
111,30,0
111,194,0
111,42,1
111,125,1
111,28,0
111,105,0
111,149,1
111,46,1
111,16,0
111,193,0
111,12,1
111,179,1
111,11,1
111,154,1
111,9,1
111,15,1
111,162,0
111,83,0
111,239,0
111,155,1
111,174,1
111,23,1
111,209,1
111,188,1
111,190,1
111,2,1
111,96,1
111,157,1
111,226,1
111,55,1
111,128,1
111,299,1
111,184,1
111,195,0
111,196,0
111,134,1
111,22,1
111,204,1
111,71,1
111,176,0
111,372,1
111,3,1
111,382,0
111,245,0
111,246,1
111,350,0
111,183,1
111,144,1
111,127,1
111,156,1
111,171,1
111,33,1
111,53,0
111,198,1
111,310,1
111,164,1
111,240,1
111,38,1
111,60,0
111,306,0
111,57,0
111,215,0
111,21,0
111,103,0
111,78,0
111,124,0
111,313,0
111,360,0
111,69,1
112,0,1
112,68,0
112,72,1
112,242,1
112,17,1
112,18,1
112,30,1
112,102,1
112,194,1
112,1,1
112,8,1
112,168,0
112,170,1
112,6,1
112,163,1
112,98,1
112,147,0
112,164,1
112,79,0
112,245,0
112,146,1
112,39,1
112,42,0
112,55,0
112,119,0
112,128,0
112,173,1
112,96,1
112,156,1
112,32,1
112,104,1
112,35,1
112,38,1
112,105,1
112,106,1
112,14,1
112,234,1
112,13,1
112,186,1
112,126,1
112,49,0
112,337,0
112,36,0
112,332,0
113,0,0
113,1,0
113,12,1
113,176,1
113,98,0
113,150,0
113,148,1
113,8,0
113,172,1
113,174,0
113,17,0
113,22,0
113,327,0
113,7,1
113,180,1
113,5,0
113,147,0
113,167,0
113,35,0
113,105,0
113,170,0
113,25,1
113,107,0
113,39,0
113,43,0
113,123,0
113,14,0
113,183,0
113,198,0
113,308,0
113,42,0
113,55,1
113,119,1
113,128,0
113,29,0
113,116,0
113,171,0
113,173,0
113,33,0
113,104,0
113,68,0
113,70,0
113,72,0
113,238,0
113,242,0
113,30,0
113,194,0
113,6,0
113,164,0
113,145,1
113,51,1
113,58,1
113,120,1
113,219,1
113,56,0
113,214,0
113,36,0
113,111,1
113,67,1
113,134,1
113,10,1
113,232,1
113,64,1
113,222,1
113,38,0
113,245,0
113,247,0
113,9,0
113,188,1
113,179,0
113,65,1
113,140,1
113,168,0
113,126,0
113,234,0
113,59,0
113,221,0
113,69,1
113,73,1
113,37,0
113,71,1
113,283,0
113,146,0
113,96,0
113,158,1
113,159,1
113,2,1
113,54,1
113,121,1
113,11,1
113,154,1
113,47,0
113,212,0
113,302,1
113,303,1
113,304,1
113,370,1
113,165,0
113,184,1
113,78,1
113,190,0
113,3,0
113,19,1
113,102,1
113,50,1
113,138,1
113,57,0
113,215,0
113,32,0
113,313,0
113,163,0
113,139,0
113,157,0
113,166,0
113,350,1
113,53,0
113,86,0
113,91,0
113,286,0
113,206,1
113,205,0
113,62,0
113,66,0
113,342,0
113,152,0
113,169,0
113,162,1
113,372,0
113,27,1
113,112,1
113,117,0
113,18,1
113,177,1
113,122,1
113,45,1
113,131,1
113,114,1
113,76,0
113,196,0
113,355,0
113,371,0
113,189,0
113,203,0
113,246,0
113,46,0
113,200,1
113,80,1
113,237,1
113,156,0
113,127,1
113,207,0
113,216,0
113,13,0
113,186,0
113,28,1
113,52,1
113,108,0
113,377,1
113,142,1
113,75,0
113,202,0
113,225,1
113,82,0
113,201,0
113,103,1
113,199,1
113,233,1
113,125,1
113,88,0
113,260,0
113,41,0
113,319,1
113,115,0
113,153,1
113,259,0
113,49,1
113,268,1
113,48,1
113,217,1
113,23,0
113,209,0
113,26,1
113,297,0
113,24,0
113,110,0
114,0,1
114,1,1
114,8,1
114,172,1
114,174,1
114,98,1
114,145,1
114,17,1
114,198,1
114,308,1
114,39,1
114,42,1
114,55,1
114,119,1
114,128,1
114,33,1
114,104,1
114,171,1
114,67,1
114,134,1
114,37,1
114,68,1
114,245,1
114,247,1
114,65,1
114,152,1
114,6,1
114,164,1
114,30,1
114,194,1
114,7,1
114,180,1
114,38,1
114,73,1
114,242,1
114,12,1
114,179,1
114,283,1
114,127,1
114,14,1
114,184,1
114,147,1
114,50,1
114,138,1
114,168,1
114,32,1
114,163,1
114,11,1
114,153,1
114,234,1
114,22,1
114,206,1
114,203,0
114,173,1
114,377,1
114,45,1
114,131,1
114,49,1
114,270,1
114,18,1
114,102,1
114,80,1
114,237,1
114,148,1
114,9,1
114,188,1
114,28,1
114,105,1
114,75,1
114,202,1
114,146,1
114,5,1
114,166,1
114,125,1
114,86,1
114,88,1
114,260,1
114,350,1
114,59,1
114,221,1
114,319,1
114,48,1
114,215,1
114,217,1
114,26,1
114,107,1
115,0,0
115,1,0
115,9,0
115,188,1
115,39,0
115,67,0
115,133,0
115,17,0
115,35,0
115,105,0
115,68,0
115,70,0
115,238,0
115,5,0
115,166,0
115,40,0
115,214,0
115,18,0
115,102,0
115,16,0
115,191,0
115,192,0
115,78,1
115,245,0
115,37,0
115,104,0
115,6,0
115,164,0
115,2,0
115,98,0
115,8,0
115,168,0
115,33,1
115,86,0
115,99,0
115,279,0
115,45,0
115,132,0
115,65,0
115,152,0
115,32,0
115,246,0
115,130,1
115,131,1
115,29,0
115,116,0
115,174,0
115,22,0
115,49,0
115,204,0
115,269,0
115,106,1
115,14,0
115,183,1
115,234,1
115,162,0
115,232,0
115,233,1
115,134,0
115,42,0
115,126,1
115,145,0
115,77,0
115,64,0
115,223,0
115,56,0
115,169,0
115,103,0
115,199,0
115,146,1
115,163,0
115,20,1
115,31,1
115,128,0
115,62,0
115,221,0
115,11,0
115,154,0
115,151,1
115,222,0
115,23,1
115,210,1
115,121,0
115,122,0
115,3,0
115,96,0
115,26,0
115,107,0
115,7,0
115,180,0
115,66,0
115,227,0
115,147,0
115,371,0
115,144,1
115,24,1
115,36,1
115,110,1
115,47,1
115,213,1
115,149,0
115,156,0
115,28,0
115,46,0
115,202,0
115,27,0
115,112,0
115,190,0
115,201,1
115,83,0
115,239,0
115,242,0
115,266,1
115,59,0
115,21,0
115,30,0
115,311,0
115,13,0
115,186,0
115,150,0
115,184,0
115,209,1
115,350,0
115,181,1
115,250,0
115,374,0
115,172,0
115,115,0
115,129,0
115,53,0
115,123,0
115,124,0
115,173,0
115,299,0
115,247,0
115,71,0
115,185,0
115,372,0
115,69,0
115,10,0
115,80,0
115,237,0
115,301,0
115,226,0
115,55,1
115,119,1
115,207,0
115,82,0
115,200,0
115,171,1
115,139,1
115,167,0
115,113,1
115,15,0
115,76,0
115,38,0
115,194,1
115,240,0
115,54,0
115,208,0
115,157,0
115,189,1
115,142,0
115,72,0
115,4,1
115,160,1
115,12,0
115,177,0
115,127,0
115,280,0
115,74,0
115,206,0
115,176,1
115,205,0
115,212,1
115,79,1
115,179,0
115,43,0
115,337,0
115,41,0
115,118,0
116,0,1
116,1,1
116,5,0
116,165,0
116,9,1
116,188,1
116,96,1
116,156,1
116,39,1
116,67,1
116,133,1
116,17,1
116,35,0
116,105,0
116,18,1
116,102,1
116,68,1
116,78,0
116,245,1
116,22,1
116,205,0
116,37,1
116,104,1
116,6,1
116,164,0
116,2,1
116,98,1
116,8,1
116,168,1
116,86,1
116,99,0
116,279,0
116,45,1
116,132,1
116,162,1
116,246,1
